id_venta,ciudad,tienda,categoria,producto,cantidad,precio_unitario
2980,Cartagena,Tienda Occidente,Hogar,Ventilador,8,250000
2981,Barranquilla,Tienda Premium,Tecnología,Teclado,18,85000
2982,Barranquilla,Tienda Occidente,Tecnología,Mouse,2,45000
2983,Cali,Tienda Premium,Hogar,Nevera,9,2200000
2984,Cali,Tienda Norte,Tecnología,Impresora,7,600000
2985,Barranquilla,Tienda Norte,Hogar,Licuadora,20,180000
2986,Barranquilla,Tienda Norte,Tecnología,Impresora,19,600000
2987,Barranquilla,Tienda Premium,Tecnología,Mouse,16,45000
2988,Cartagena,Tienda Occidente,Hogar,Nevera,19,2200000
2989,Bogotá,Tienda Premium,Tecnología,Mouse,12,45000
2990,Medellín,Tienda Norte,Deportes,Bicicleta,14,1800000
2991,Barranquilla,Tienda Norte,Tecnología,Impresora,8,600000
2992,Bogotá,Tienda Sur,Hogar,Nevera,17,2200000
2993,Medellín,Tienda Centro,Deportes,Guantes,4,65000
2994,Cali,Tienda Premium,Deportes,Balón,6,90000
2995,Barranquilla,Tienda Norte,Hogar,Microondas,20,450000
2996,Medellín,Tienda Premium,Hogar,Nevera,20,2200000
2997,Cartagena,Tienda Centro,Tecnología,Portatil,3,2500000
2998,Cali,Tienda Premium,Deportes,Guantes,10,65000
2999,Cartagena,Tienda Sur,Deportes,Caminadora,13,3200000
3000,Cartagena,Tienda Occidente,Hogar,Nevera,18,2200000
3001,Bogotá,Tienda Centro,Hogar,Microondas,14,450000
3002,Cartagena,Tienda Norte,Hogar,Nevera,6,2200000
3003,Cali,Tienda Norte,Hogar,Ventilador,5,250000
3004,Cartagena,Tienda Premium,Hogar,Cafetera,15,120000
3005,Barranquilla,Tienda Premium,Hogar,Licuadora,7,180000
3006,Barranquilla,Tienda Norte,Hogar,Microondas,2,450000
3007,Cali,Tienda Norte,Deportes,Balón,17,90000
3008,Bogotá,Tienda Norte,Hogar,Ventilador,16,250000
3009,Medellín,Tienda Norte,Deportes,Guantes,11,65000
3010,Bogotá,Tienda Centro,Deportes,Bicicleta,2,1800000
3011,Bogotá,Tienda Centro,Deportes,Balón,11,90000
3012,Cartagena,Tienda Sur,Tecnología,Teclado,1,85000
3013,Bogotá,Tienda Occidente,Tecnología,Impresora,13,600000
3014,Cartagena,Tienda Occidente,Hogar,Ventilador,18,250000
3015,Cali,Tienda Sur,Deportes,Balón,19,90000
3016,Cartagena,Tienda Centro,Deportes,Caminadora,13,3200000
3017,Barranquilla,Tienda Occidente,Hogar,Microondas,14,450000
3018,Medellín,Tienda Occidente,Deportes,Bicicleta,17,1800000
3019,Cartagena,Tienda Premium,Deportes,Balón,20,90000
3020,Barranquilla,Tienda Centro,Hogar,Microondas,1,450000
3021,Medellín,Tienda Sur,Tecnología,Mouse,2,45000
3022,Bogotá,Tienda Occidente,Hogar,Ventilador,19,250000
3023,Medellín,Tienda Centro,Deportes,Caminadora,15,3200000
3024,Cartagena,Tienda Norte,Deportes,Balón,18,90000
3025,Medellín,Tienda Premium,Hogar,Microondas,17,450000
3026,Cartagena,Tienda Occidente,Deportes,Pesas,15,250000
3027,Cartagena,Tienda Premium,Tecnología,Monitor,4,750000
3028,Medellín,Tienda Norte,Deportes,Bicicleta,15,1800000
3029,Cartagena,Tienda Norte,Deportes,Balón,11,90000
3030,Barranquilla,Tienda Norte,Tecnología,Impresora,5,600000
3031,Barranquilla,Tienda Sur,Deportes,Bicicleta,7,1800000
3032,Medellín,Tienda Occidente,Tecnología,Portatil,18,2500000
3033,Medellín,Tienda Norte,Hogar,Cafetera,18,120000
3034,Barranquilla,Tienda Premium,Deportes,Pesas,9,250000
3035,Cartagena,Tienda Sur,Deportes,Balón,5,90000
3036,Medellín,Tienda Sur,Tecnología,Impresora,13,600000
3037,Medellín,Tienda Centro,Tecnología,Monitor,18,750000
3038,Cartagena,Tienda Sur,Deportes,Caminadora,18,3200000
3039,Cartagena,Tienda Norte,Hogar,Cafetera,13,120000
3040,Barranquilla,Tienda Sur,Hogar,Microondas,3,450000
3041,Cali,Tienda Norte,Tecnología,Teclado,16,85000
3042,Medellín,Tienda Premium,Tecnología,Teclado,13,85000
3043,Medellín,Tienda Sur,Tecnología,Mouse,8,45000
3044,Cartagena,Tienda Centro,Hogar,Licuadora,2,180000
3045,Bogotá,Tienda Sur,Tecnología,Mouse,2,45000
3046,Medellín,Tienda Sur,Tecnología,Monitor,17,750000
3047,Bogotá,Tienda Occidente,Hogar,Microondas,3,450000
3048,Medellín,Tienda Centro,Tecnología,Mouse,1,45000
3049,Cali,Tienda Sur,Tecnología,Mouse,13,45000
3050,Medellín,Tienda Occidente,Hogar,Microondas,7,450000
3051,Barranquilla,Tienda Centro,Deportes,Pesas,6,250000
3052,Medellín,Tienda Premium,Tecnología,Mouse,13,45000
3053,Barranquilla,Tienda Norte,Tecnología,Mouse,19,45000
3054,Cartagena,Tienda Norte,Hogar,Ventilador,3,250000
3055,Cartagena,Tienda Occidente,Deportes,Pesas,19,250000
3056,Cali,Tienda Sur,Deportes,Pesas,9,250000
3057,Barranquilla,Tienda Premium,Tecnología,Impresora,10,600000
3058,Cartagena,Tienda Occidente,Hogar,Licuadora,3,180000
3059,Bogotá,Tienda Occidente,Hogar,Nevera,15,2200000
3060,Barranquilla,Tienda Sur,Hogar,Licuadora,13,180000
3061,Cartagena,Tienda Norte,Deportes,Guantes,12,65000
3062,Barranquilla,Tienda Premium,Deportes,Bicicleta,16,1800000
3063,Cali,Tienda Norte,Tecnología,Teclado,6,85000
3064,Medellín,Tienda Occidente,Tecnología,Monitor,6,750000
3065,Medellín,Tienda Centro,Tecnología,Monitor,7,750000
3066,Medellín,Tienda Premium,Hogar,Licuadora,15,180000
3067,Cartagena,Tienda Occidente,Hogar,Licuadora,14,180000
3068,Barranquilla,Tienda Occidente,Tecnología,Mouse,12,45000
3069,Cali,Tienda Premium,Tecnología,Impresora,14,600000
3070,Barranquilla,Tienda Norte,Hogar,Microondas,4,450000
3071,Medellín,Tienda Sur,Deportes,Guantes,16,65000
3072,Medellín,Tienda Occidente,Tecnología,Impresora,4,600000
3073,Bogotá,Tienda Occidente,Hogar,Ventilador,7,250000
3074,Cali,Tienda Sur,Tecnología,Impresora,18,600000
3075,Barranquilla,Tienda Centro,Tecnología,Monitor,8,750000
3076,Medellín,Tienda Centro,Hogar,Cafetera,16,120000
3077,Cartagena,Tienda Centro,Deportes,Pesas,16,250000
3078,Cartagena,Tienda Norte,Hogar,Microondas,8,450000
3079,Bogotá,Tienda Norte,Tecnología,Impresora,7,600000
3080,Medellín,Tienda Occidente,Hogar,Licuadora,9,180000
3081,Medellín,Tienda Sur,Hogar,Nevera,7,2200000
3082,Medellín,Tienda Premium,Hogar,Nevera,6,2200000
3083,Medellín,Tienda Norte,Deportes,Balón,9,90000
3084,Medellín,Tienda Norte,Deportes,Bicicleta,4,1800000
3085,Cartagena,Tienda Norte,Hogar,Ventilador,18,250000
3086,Medellín,Tienda Sur,Hogar,Cafetera,8,120000
3087,Cali,Tienda Sur,Deportes,Guantes,10,65000
3088,Cali,Tienda Premium,Tecnología,Mouse,2,45000
3089,Barranquilla,Tienda Premium,Tecnología,Portatil,11,2500000
3090,Barranquilla,Tienda Norte,Tecnología,Monitor,18,750000
3091,Cartagena,Tienda Centro,Hogar,Cafetera,19,120000
3092,Cartagena,Tienda Norte,Tecnología,Portatil,14,2500000
3093,Cartagena,Tienda Premium,Hogar,Nevera,14,2200000
3094,Cartagena,Tienda Occidente,Tecnología,Impresora,15,600000
3095,Cali,Tienda Centro,Hogar,Ventilador,7,250000
3096,Cartagena,Tienda Occidente,Tecnología,Monitor,9,750000
3097,Medellín,Tienda Norte,Tecnología,Teclado,20,85000
3098,Cartagena,Tienda Occidente,Tecnología,Mouse,1,45000
3099,Bogotá,Tienda Occidente,Tecnología,Mouse,12,45000
3100,Medellín,Tienda Occidente,Tecnología,Portatil,2,2500000
3101,Barranquilla,Tienda Norte,Tecnología,Mouse,18,45000
3102,Cartagena,Tienda Norte,Tecnología,Mouse,11,45000
3103,Medellín,Tienda Centro,Hogar,Licuadora,9,180000
3104,Cali,Tienda Norte,Hogar,Nevera,9,2200000
3105,Cartagena,Tienda Norte,Hogar,Cafetera,4,120000
3106,Medellín,Tienda Occidente,Tecnología,Mouse,14,45000
3107,Cali,Tienda Sur,Tecnología,Teclado,14,85000
3108,Cartagena,Tienda Occidente,Tecnología,Monitor,18,750000
3109,Bogotá,Tienda Norte,Deportes,Caminadora,20,3200000
3110,Bogotá,Tienda Premium,Tecnología,Teclado,5,85000
3111,Medellín,Tienda Norte,Hogar,Cafetera,8,120000
3112,Barranquilla,Tienda Norte,Deportes,Bicicleta,5,1800000
3113,Medellín,Tienda Sur,Deportes,Caminadora,11,3200000
3114,Medellín,Tienda Premium,Deportes,Guantes,18,65000
3115,Cartagena,Tienda Premium,Deportes,Balón,5,90000
3116,Bogotá,Tienda Premium,Tecnología,Impresora,9,600000
3117,Medellín,Tienda Premium,Hogar,Licuadora,5,180000
3118,Cartagena,Tienda Premium,Tecnología,Mouse,7,45000
3119,Cartagena,Tienda Sur,Deportes,Caminadora,18,3200000
3120,Cali,Tienda Premium,Deportes,Pesas,6,250000
3121,Bogotá,Tienda Centro,Hogar,Nevera,11,2200000
3122,Cartagena,Tienda Centro,Deportes,Balón,16,90000
3123,Cartagena,Tienda Occidente,Deportes,Bicicleta,13,1800000
3124,Bogotá,Tienda Sur,Hogar,Licuadora,12,180000
3125,Cartagena,Tienda Occidente,Hogar,Ventilador,8,250000
3126,Barranquilla,Tienda Norte,Tecnología,Teclado,18,85000
3127,Bogotá,Tienda Norte,Tecnología,Portatil,5,2500000
3128,Cali,Tienda Premium,Deportes,Bicicleta,6,1800000
3129,Bogotá,Tienda Sur,Hogar,Nevera,16,2200000
3130,Medellín,Tienda Norte,Tecnología,Portatil,5,2500000
3131,Cartagena,Tienda Sur,Deportes,Bicicleta,13,1800000
3132,Cali,Tienda Sur,Deportes,Bicicleta,11,1800000
3133,Cartagena,Tienda Norte,Hogar,Microondas,12,450000
3134,Medellín,Tienda Norte,Deportes,Guantes,17,65000
3135,Medellín,Tienda Premium,Deportes,Caminadora,2,3200000
3136,Cartagena,Tienda Premium,Tecnología,Teclado,17,85000
3137,Cartagena,Tienda Occidente,Tecnología,Impresora,7,600000
3138,Cartagena,Tienda Occidente,Hogar,Microondas,4,450000
3139,Cartagena,Tienda Occidente,Tecnología,Impresora,17,600000
3140,Cartagena,Tienda Occidente,Hogar,Licuadora,20,180000
3141,Barranquilla,Tienda Norte,Deportes,Caminadora,2,3200000
3142,Cali,Tienda Centro,Tecnología,Teclado,7,85000
3143,Medellín,Tienda Centro,Hogar,Licuadora,1,180000
3144,Cali,Tienda Sur,Hogar,Cafetera,14,120000
3145,Medellín,Tienda Centro,Tecnología,Impresora,19,600000
3146,Cartagena,Tienda Occidente,Hogar,Microondas,9,450000
3147,Cartagena,Tienda Sur,Tecnología,Monitor,16,750000
3148,Barranquilla,Tienda Occidente,Hogar,Microondas,15,450000
3149,Cali,Tienda Premium,Deportes,Pesas,4,250000
3150,Medellín,Tienda Sur,Tecnología,Portatil,18,2500000
3151,Bogotá,Tienda Centro,Hogar,Cafetera,17,120000
3152,Cartagena,Tienda Sur,Tecnología,Mouse,3,45000
3153,Cali,Tienda Occidente,Deportes,Caminadora,13,3200000
3154,Cali,Tienda Occidente,Deportes,Pesas,9,250000
3155,Bogotá,Tienda Premium,Tecnología,Portatil,1,2500000
3156,Barranquilla,Tienda Norte,Tecnología,Mouse,9,45000
3157,Bogotá,Tienda Occidente,Deportes,Pesas,3,250000
3158,Barranquilla,Tienda Norte,Hogar,Cafetera,12,120000
3159,Bogotá,Tienda Premium,Deportes,Guantes,9,65000
3160,Bogotá,Tienda Premium,Deportes,Pesas,17,250000
3161,Barranquilla,Tienda Centro,Tecnología,Mouse,4,45000
3162,Medellín,Tienda Centro,Deportes,Guantes,9,65000
3163,Cartagena,Tienda Norte,Hogar,Microondas,20,450000
3164,Cali,Tienda Centro,Hogar,Nevera,15,2200000
3165,Cartagena,Tienda Sur,Hogar,Nevera,18,2200000
3166,Barranquilla,Tienda Occidente,Deportes,Balón,1,90000
3167,Cartagena,Tienda Norte,Tecnología,Monitor,4,750000
3168,Medellín,Tienda Norte,Hogar,Licuadora,7,180000
3169,Cartagena,Tienda Premium,Hogar,Cafetera,1,120000
3170,Bogotá,Tienda Norte,Deportes,Caminadora,2,3200000
3171,Bogotá,Tienda Sur,Deportes,Guantes,1,65000
3172,Barranquilla,Tienda Premium,Tecnología,Monitor,15,750000
3173,Cartagena,Tienda Occidente,Hogar,Nevera,20,2200000
3174,Medellín,Tienda Norte,Deportes,Guantes,17,65000
3175,Medellín,Tienda Sur,Hogar,Cafetera,3,120000
3176,Cartagena,Tienda Centro,Tecnología,Mouse,20,45000
3177,Cali,Tienda Occidente,Deportes,Balón,1,90000
3178,Medellín,Tienda Occidente,Deportes,Bicicleta,5,1800000
3179,Medellín,Tienda Centro,Hogar,Microondas,14,450000
3180,Cali,Tienda Sur,Tecnología,Monitor,19,750000
3181,Medellín,Tienda Premium,Tecnología,Mouse,19,45000
3182,Cali,Tienda Sur,Deportes,Pesas,14,250000
3183,Cartagena,Tienda Occidente,Tecnología,Impresora,5,600000
3184,Cali,Tienda Norte,Deportes,Pesas,9,250000
3185,Barranquilla,Tienda Centro,Hogar,Nevera,5,2200000
3186,Barranquilla,Tienda Centro,Hogar,Licuadora,17,180000
3187,Barranquilla,Tienda Centro,Hogar,Microondas,14,450000
3188,Cartagena,Tienda Norte,Tecnología,Portatil,9,2500000
3189,Cartagena,Tienda Centro,Deportes,Caminadora,12,3200000
3190,Barranquilla,Tienda Premium,Tecnología,Teclado,6,85000
3191,Barranquilla,Tienda Sur,Hogar,Nevera,15,2200000
3192,Cartagena,Tienda Sur,Deportes,Bicicleta,15,1800000
3193,Medellín,Tienda Occidente,Deportes,Caminadora,14,3200000
3194,Medellín,Tienda Occidente,Hogar,Nevera,6,2200000
3195,Cartagena,Tienda Sur,Tecnología,Impresora,16,600000
3196,Cartagena,Tienda Occidente,Hogar,Cafetera,1,120000
3197,Medellín,Tienda Sur,Tecnología,Teclado,11,85000
3198,Cartagena,Tienda Sur,Hogar,Cafetera,6,120000
3199,Cartagena,Tienda Norte,Deportes,Guantes,17,65000
3200,Barranquilla,Tienda Premium,Tecnología,Teclado,8,85000
3201,Medellín,Tienda Occidente,Tecnología,Monitor,17,750000
3202,Cali,Tienda Centro,Hogar,Licuadora,13,180000
3203,Cartagena,Tienda Centro,Tecnología,Portatil,6,2500000
3204,Medellín,Tienda Centro,Hogar,Nevera,6,2200000
3205,Bogotá,Tienda Centro,Deportes,Caminadora,13,3200000
3206,Barranquilla,Tienda Sur,Hogar,Microondas,16,450000
3207,Medellín,Tienda Premium,Deportes,Pesas,9,250000
3208,Cali,Tienda Premium,Hogar,Cafetera,11,120000
3209,Cali,Tienda Norte,Tecnología,Impresora,19,600000
3210,Bogotá,Tienda Centro,Tecnología,Portatil,10,2500000
3211,Barranquilla,Tienda Occidente,Deportes,Guantes,2,65000
3212,Cali,Tienda Norte,Deportes,Pesas,18,250000
3213,Barranquilla,Tienda Occidente,Tecnología,Impresora,10,600000
3214,Cartagena,Tienda Norte,Tecnología,Teclado,2,85000
3215,Bogotá,Tienda Centro,Deportes,Pesas,14,250000
3216,Cali,Tienda Norte,Tecnología,Portatil,7,2500000
3217,Medellín,Tienda Norte,Tecnología,Monitor,17,750000
3218,Barranquilla,Tienda Norte,Deportes,Caminadora,5,3200000
3219,Cali,Tienda Norte,Deportes,Pesas,17,250000
3220,Cali,Tienda Premium,Tecnología,Monitor,15,750000
3221,Barranquilla,Tienda Premium,Hogar,Cafetera,10,120000
3222,Medellín,Tienda Norte,Tecnología,Impresora,9,600000
3223,Cali,Tienda Premium,Deportes,Guantes,6,65000
3224,Medellín,Tienda Norte,Deportes,Guantes,11,65000
3225,Cartagena,Tienda Premium,Hogar,Microondas,18,450000
3226,Cali,Tienda Occidente,Tecnología,Monitor,18,750000
3227,Barranquilla,Tienda Premium,Deportes,Bicicleta,7,1800000
3228,Medellín,Tienda Norte,Tecnología,Teclado,19,85000
3229,Medellín,Tienda Occidente,Deportes,Bicicleta,4,1800000
3230,Medellín,Tienda Norte,Hogar,Nevera,9,2200000
3231,Barranquilla,Tienda Sur,Tecnología,Mouse,1,45000
3232,Barranquilla,Tienda Sur,Tecnología,Mouse,18,45000
3233,Cartagena,Tienda Centro,Hogar,Microondas,15,450000
3234,Cali,Tienda Occidente,Deportes,Balón,3,90000
3235,Barranquilla,Tienda Occidente,Deportes,Pesas,3,250000
3236,Barranquilla,Tienda Sur,Hogar,Cafetera,10,120000
3237,Medellín,Tienda Occidente,Hogar,Microondas,15,450000
3238,Barranquilla,Tienda Sur,Tecnología,Teclado,17,85000
3239,Barranquilla,Tienda Premium,Hogar,Microondas,17,450000
3240,Medellín,Tienda Sur,Tecnología,Mouse,8,45000
3241,Cartagena,Tienda Sur,Deportes,Pesas,5,250000
3242,Barranquilla,Tienda Sur,Tecnología,Mouse,11,45000
3243,Bogotá,Tienda Centro,Deportes,Guantes,1,65000
3244,Bogotá,Tienda Occidente,Deportes,Bicicleta,18,1800000
3245,Bogotá,Tienda Centro,Deportes,Pesas,4,250000
3246,Bogotá,Tienda Premium,Deportes,Bicicleta,19,1800000
3247,Barranquilla,Tienda Sur,Hogar,Ventilador,6,250000
3248,Barranquilla,Tienda Occidente,Deportes,Bicicleta,2,1800000
3249,Medellín,Tienda Norte,Deportes,Bicicleta,1,1800000
3250,Barranquilla,Tienda Occidente,Deportes,Guantes,15,65000
3251,Bogotá,Tienda Premium,Deportes,Guantes,17,65000
3252,Bogotá,Tienda Centro,Hogar,Microondas,6,450000
3253,Barranquilla,Tienda Sur,Tecnología,Impresora,2,600000
3254,Barranquilla,Tienda Premium,Hogar,Ventilador,5,250000
3255,Barranquilla,Tienda Centro,Tecnología,Portatil,16,2500000
3256,Cali,Tienda Premium,Tecnología,Monitor,1,750000
3257,Cali,Tienda Norte,Tecnología,Portatil,3,2500000
3258,Bogotá,Tienda Sur,Deportes,Pesas,1,250000
3259,Barranquilla,Tienda Sur,Deportes,Pesas,12,250000
3260,Medellín,Tienda Occidente,Deportes,Pesas,17,250000
3261,Medellín,Tienda Sur,Hogar,Microondas,2,450000
3262,Medellín,Tienda Centro,Deportes,Pesas,11,250000
3263,Bogotá,Tienda Occidente,Deportes,Guantes,9,65000
3264,Medellín,Tienda Premium,Deportes,Pesas,1,250000
3265,Barranquilla,Tienda Premium,Hogar,Ventilador,9,250000
3266,Barranquilla,Tienda Occidente,Deportes,Guantes,12,65000
3267,Cartagena,Tienda Premium,Tecnología,Portatil,13,2500000
3268,Cartagena,Tienda Occidente,Hogar,Ventilador,2,250000
3269,Cartagena,Tienda Sur,Deportes,Caminadora,7,3200000
3270,Medellín,Tienda Centro,Tecnología,Teclado,9,85000
3271,Cartagena,Tienda Occidente,Tecnología,Teclado,13,85000
3272,Barranquilla,Tienda Sur,Deportes,Guantes,3,65000
3273,Barranquilla,Tienda Occidente,Tecnología,Teclado,6,85000
3274,Cali,Tienda Sur,Hogar,Microondas,16,450000
3275,Cartagena,Tienda Centro,Hogar,Microondas,5,450000
3276,Cali,Tienda Centro,Hogar,Microondas,9,450000
3277,Cartagena,Tienda Centro,Tecnología,Monitor,8,750000
3278,Medellín,Tienda Sur,Deportes,Balón,11,90000
3279,Cali,Tienda Occidente,Hogar,Cafetera,19,120000
3280,Bogotá,Tienda Sur,Deportes,Pesas,14,250000
3281,Cali,Tienda Centro,Deportes,Pesas,9,250000
3282,Bogotá,Tienda Centro,Deportes,Guantes,15,65000
3283,Bogotá,Tienda Occidente,Hogar,Cafetera,7,120000
3284,Bogotá,Tienda Premium,Tecnología,Portatil,14,2500000
3285,Cali,Tienda Sur,Hogar,Nevera,19,2200000
3286,Cartagena,Tienda Norte,Hogar,Licuadora,18,180000
3287,Barranquilla,Tienda Centro,Deportes,Bicicleta,15,1800000
3288,Bogotá,Tienda Premium,Hogar,Nevera,5,2200000
3289,Medellín,Tienda Centro,Hogar,Microondas,20,450000
3290,Medellín,Tienda Centro,Tecnología,Impresora,7,600000
3291,Cartagena,Tienda Sur,Tecnología,Portatil,6,2500000
3292,Cartagena,Tienda Sur,Hogar,Licuadora,8,180000
3293,Bogotá,Tienda Occidente,Tecnología,Teclado,4,85000
3294,Barranquilla,Tienda Centro,Tecnología,Mouse,4,45000
3295,Bogotá,Tienda Norte,Tecnología,Mouse,8,45000
3296,Cartagena,Tienda Centro,Hogar,Cafetera,13,120000
3297,Cali,Tienda Norte,Deportes,Pesas,13,250000
3298,Barranquilla,Tienda Premium,Tecnología,Portatil,20,2500000
3299,Cartagena,Tienda Premium,Hogar,Microondas,7,450000
3300,Barranquilla,Tienda Norte,Tecnología,Mouse,8,45000
3301,Cartagena,Tienda Norte,Hogar,Nevera,14,2200000
3302,Cartagena,Tienda Occidente,Hogar,Ventilador,12,250000
3303,Cali,Tienda Sur,Deportes,Balón,6,90000
3304,Cartagena,Tienda Occidente,Tecnología,Portatil,8,2500000
3305,Bogotá,Tienda Premium,Tecnología,Portatil,11,2500000
3306,Cali,Tienda Sur,Tecnología,Teclado,19,85000
3307,Bogotá,Tienda Centro,Tecnología,Impresora,16,600000
3308,Bogotá,Tienda Centro,Tecnología,Portatil,11,2500000
3309,Medellín,Tienda Premium,Hogar,Microondas,5,450000
3310,Bogotá,Tienda Norte,Deportes,Pesas,8,250000
3311,Bogotá,Tienda Premium,Tecnología,Teclado,9,85000
3312,Cartagena,Tienda Sur,Tecnología,Teclado,8,85000
3313,Cartagena,Tienda Centro,Tecnología,Portatil,17,2500000
3314,Bogotá,Tienda Occidente,Hogar,Microondas,5,450000
3315,Barranquilla,Tienda Occidente,Tecnología,Teclado,9,85000
3316,Cali,Tienda Sur,Tecnología,Portatil,3,2500000
3317,Medellín,Tienda Sur,Hogar,Nevera,11,2200000
3318,Cartagena,Tienda Norte,Hogar,Licuadora,12,180000
3319,Cali,Tienda Occidente,Deportes,Balón,6,90000
3320,Cartagena,Tienda Occidente,Hogar,Cafetera,20,120000
3321,Cartagena,Tienda Sur,Tecnología,Monitor,19,750000
3322,Cartagena,Tienda Norte,Hogar,Nevera,14,2200000
3323,Cali,Tienda Sur,Hogar,Microondas,7,450000
3324,Bogotá,Tienda Sur,Tecnología,Mouse,6,45000
3325,Cali,Tienda Centro,Deportes,Guantes,9,65000
3326,Bogotá,Tienda Occidente,Deportes,Caminadora,14,3200000
3327,Bogotá,Tienda Occidente,Deportes,Balón,7,90000
3328,Medellín,Tienda Occidente,Tecnología,Mouse,8,45000
3329,Medellín,Tienda Premium,Deportes,Bicicleta,20,1800000
3330,Cali,Tienda Occidente,Tecnología,Portatil,15,2500000
3331,Medellín,Tienda Centro,Deportes,Guantes,7,65000
3332,Barranquilla,Tienda Occidente,Deportes,Guantes,20,65000
3333,Bogotá,Tienda Centro,Deportes,Guantes,2,65000
3334,Medellín,Tienda Premium,Hogar,Licuadora,18,180000
3335,Medellín,Tienda Premium,Hogar,Nevera,10,2200000
3336,Barranquilla,Tienda Norte,Hogar,Nevera,19,2200000
3337,Cartagena,Tienda Premium,Tecnología,Impresora,13,600000
3338,Medellín,Tienda Norte,Deportes,Bicicleta,14,1800000
3339,Cartagena,Tienda Norte,Tecnología,Portatil,7,2500000
3340,Cartagena,Tienda Sur,Tecnología,Teclado,7,85000
3341,Cartagena,Tienda Norte,Deportes,Pesas,11,250000
3342,Bogotá,Tienda Norte,Hogar,Cafetera,16,120000
3343,Medellín,Tienda Centro,Tecnología,Impresora,13,600000
3344,Barranquilla,Tienda Occidente,Tecnología,Mouse,11,45000
3345,Barranquilla,Tienda Premium,Deportes,Guantes,1,65000
3346,Bogotá,Tienda Occidente,Tecnología,Impresora,19,600000
3347,Cartagena,Tienda Premium,Tecnología,Portatil,18,2500000
3348,Cali,Tienda Sur,Deportes,Balón,10,90000
3349,Cartagena,Tienda Sur,Tecnología,Mouse,13,45000
3350,Barranquilla,Tienda Norte,Hogar,Ventilador,8,250000
3351,Medellín,Tienda Occidente,Tecnología,Monitor,11,750000
3352,Cali,Tienda Premium,Hogar,Microondas,1,450000
3353,Medellín,Tienda Sur,Hogar,Microondas,11,450000
3354,Medellín,Tienda Occidente,Hogar,Ventilador,18,250000
3355,Cali,Tienda Norte,Tecnología,Teclado,16,85000
3356,Medellín,Tienda Sur,Deportes,Caminadora,11,3200000
3357,Medellín,Tienda Norte,Hogar,Ventilador,13,250000
3358,Cartagena,Tienda Centro,Deportes,Pesas,1,250000
3359,Medellín,Tienda Sur,Tecnología,Monitor,13,750000
3360,Bogotá,Tienda Premium,Deportes,Guantes,3,65000
3361,Medellín,Tienda Norte,Tecnología,Teclado,4,85000
3362,Barranquilla,Tienda Occidente,Hogar,Ventilador,17,250000
